           time                 xpos                 ypos
     233.125000            15.040530           -34.433710
     233.187500            14.386549           -35.190220
     233.250000            13.604640           -34.566828
     233.312500            13.934848           -35.510736
     233.375000            14.932790           -35.446613
     233.437500            13.995693           -35.795682
     233.500000            14.995369           -35.770238
     233.562500            14.153661           -35.230305
     233.625000            15.103686           -34.918131
     233.687500            14.469727           -35.691498
     233.750000            13.508721           -35.414971
     233.812500            14.442332           -35.773261
     233.875000            14.139057           -34.820357
     233.937500            15.031275           -35.271964
     234.000000            15.964289           -34.912124
     234.062500            16.552260           -35.721007
     234.125000            17.548967           -35.639922
     234.187500            16.770595           -35.012118
     234.250000            15.985866           -34.392279
     234.312500            16.870891           -33.926736
     234.375000            17.810517           -34.268939
     234.437500            17.015565           -33.662267
     234.500000            16.837303           -32.678284
     234.562500            15.838437           -32.630669
     234.625000            16.752098           -32.224193
     234.687500            15.768594           -32.405078
     234.750000            15.289650           -33.282923
     234.812500            16.097007           -32.692860
     234.875000            17.083821           -32.854718
     234.937500            16.318459           -32.211117
     235.000000            15.620277           -32.927038
     235.062500            16.615044           -33.029206
     235.125000            15.873145           -32.358695
     235.187500            16.854150           -32.164715
     235.250000            15.892693           -31.889761
     235.312500            16.851309           -32.174464
     235.375000            17.358829           -31.312824
     235.437500            18.087256           -31.997947
     235.500000            19.086556           -32.035338
     235.562500            18.955371           -31.043980
     235.625000            19.593177           -31.814177
     235.687500            20.355971           -32.460819
     235.750000            20.882504           -33.310974
     235.812500            21.400002           -34.166659
     235.875000            22.081389           -33.434736
     235.937500            22.734524           -32.677494
     236.000000            23.086943           -33.613336
     236.062500            22.105281           -33.422706
     236.125000            22.377176           -32.460379
     236.187500            21.760690           -31.673013
     236.250000            21.984023           -30.698271
     236.312500            22.926658           -31.032095
     236.375000            21.973366           -31.334145
     236.437500            21.531324           -30.437151
     236.500000            22.531059           -30.460153
     236.562500            22.232476           -31.414537
     236.625000            21.595477           -30.643673
     236.687500            22.090459           -31.512576
     236.750000            21.447190           -30.746935
     236.812500            20.929178           -31.602309
     236.875000            21.058056           -30.610648
     236.937500            20.694134           -29.679219
     237.000000            21.239513           -28.841029
     237.062500            20.496834           -29.510677
     237.125000            21.218034           -30.203403
     237.187500            21.112551           -29.208982
     237.250000            21.823359           -28.505597
     237.312500            22.675603           -27.982453
     237.375000            22.447244           -28.956030
     237.437500            23.270209           -28.387937
     237.500000            22.952603           -27.439714
     237.562500            22.675224           -26.478954
     237.625000            23.536047           -26.987858
     237.687500            24.464755           -26.617046
     237.750000            24.245181           -27.592642
     237.812500            24.855641           -28.384688
     237.875000            25.045448           -29.366510
     237.937500            24.056020           -29.221483
     238.000000            25.043143           -29.061519
     238.062500            25.974210           -29.426368
     238.125000            24.974502           -29.402196
     238.187500            25.054580           -28.405407
     238.250000            25.636570           -27.592211
     238.312500            25.228828           -26.679114
     238.375000            24.370871           -27.192837
     238.437500            24.412050           -28.191989
     238.500000            24.755370           -27.252770
     238.562500            24.258100           -28.120366
     238.625000            25.132766           -28.605094
     238.687500            24.470452           -29.354320
     238.750000            24.970767           -28.488477
     238.812500            24.002924           -28.236922
     238.875000            23.620599           -27.312895
     238.937500            23.031490           -26.504841
     239.000000            22.282938           -25.841765
     239.062500            22.398183           -26.835102
     239.125000            23.370460           -26.601269
     239.187500            23.827672           -25.711911
     239.250000            22.869230           -25.997200
     239.312500            21.996028           -25.509840
     239.375000            22.993144           -25.433940
     239.437500            22.388688           -24.637301
     239.500000            22.924116           -23.792720
     239.562500            22.129660           -24.400042
     239.625000            22.319434           -25.381870
     239.687500            23.255956           -25.732478
     239.750000            23.904262           -24.971098
     239.812500            23.001884           -25.402044
     239.875000            22.707509           -24.446354
     239.937500            23.687170           -24.245690
     240.000000            23.196726           -23.374217
     240.062500            23.313545           -22.381064
     240.125000            22.343338           -22.623342
     240.187500            21.822714           -23.477128
     240.250000            21.577449           -24.446584
     240.312500            21.667805           -23.450675
     240.375000            21.383015           -24.409264
     240.437500            21.826444           -25.305574
     240.500000            20.833042           -25.420255
     240.562500            21.556977           -26.110123
     240.625000            21.809438           -27.077730
     240.687500            21.464645           -26.139052
     240.750000            22.272635           -26.728248
     240.812500            23.081095           -26.139697
     240.875000            22.410952           -26.881929
     240.937500            23.052952           -26.115225
     241.000000            23.519302           -25.230624
     241.062500            24.519256           -25.240227
     241.125000            24.392497           -26.232160
     241.187500            24.758073           -27.162942
     241.250000            24.012535           -26.496479
     241.312500            24.907105           -26.049553
     241.375000            25.644743           -25.374356
     241.437500            26.282999           -24.604532
     241.500000            25.778431           -25.467904
     241.562500            25.613757           -26.454252
     241.625000            24.732524           -25.981570
     241.687500            25.234900           -26.846219
     241.750000            24.982146           -25.878688
     241.812500            25.977105           -25.978963
     241.875000            26.767963           -26.590963
     241.937500            26.379048           -25.669689
     242.000000            27.300115           -25.280284
     242.062500            26.952363           -24.342697
     242.125000            27.349606           -25.260411
     242.187500            26.629532           -24.566513
     242.250000            27.402658           -25.200766
     242.312500            26.439557           -24.931625
     242.375000            27.276512           -25.478898
     242.437500            27.715202           -26.377536
     242.500000            27.349616           -27.308314
     242.562500            26.481995           -26.811087
     242.625000            25.858658           -26.029134
     242.687500            25.244665           -25.239822
     242.750000            25.096763           -24.250820
     242.812500            25.830750           -24.929983
     242.875000            26.827919           -24.854789
     242.937500            26.374482           -25.746078
     243.000000            27.369880           -25.841914
     243.062500            26.379904           -25.983156
     243.125000            25.621524           -26.634968
     243.187500            24.918268           -27.345905
     243.250000            23.925251           -27.227932
     243.312500            24.038512           -26.234366
     243.375000            24.792507           -25.577487
     243.437500            24.223265           -24.755317
     243.500000            23.304574           -25.150293
     243.562500            22.418643           -25.614110
     243.625000            21.994018           -24.708741
     243.687500            21.969258           -25.708435
     243.750000            22.969235           -25.701594
     243.812500            23.939097           -25.457939
     243.875000            24.907764           -25.706299
     243.937500            24.060683           -25.174836
     244.000000            24.283598           -26.149674
     244.062500            24.939618           -26.904417
     244.125000            25.457667           -26.049067
     244.187500            25.166315           -25.092451
     244.250000            24.534733           -25.867760
     244.312500            23.621058           -25.461313
     244.375000            24.579907           -25.745230
     244.437500            23.726912           -26.267149
     244.500000            22.821618           -25.842364
     244.562500            23.237202           -24.932810
     244.625000            24.032434           -25.539116
     244.687500            25.008894           -25.754811
     244.750000            25.370569           -24.822506
     244.812500            24.895260           -23.942687
     244.875000            25.489946           -23.138729
     244.937500            24.994046           -22.270349
     245.000000            25.050994           -23.268726
     245.062500            24.185129           -23.769005
     245.125000            23.324568           -23.259659
     245.187500            22.824092           -22.393908
     245.250000            21.995395           -21.834211
     245.312500            22.705577           -21.130194
     245.375000            22.486942           -22.106001
     245.437500            23.486122           -22.065511
     245.500000            22.841651           -22.830141
     245.562500            21.879027           -22.559301
     245.625000            21.283443           -21.756008
     245.687500            22.095665           -22.339356
     245.750000            22.912969           -22.915563
     245.812500            22.107187           -22.323351
     245.875000            21.998451           -21.329280
     245.937500            22.877426           -21.806147
     246.000000            21.884968           -21.928733
     246.062500            21.392989           -21.058126
     246.125000            22.371410           -21.264744
     246.187500            21.976556           -22.183487
     246.250000            21.116732           -22.694078
     246.312500            20.642161           -21.813861
     246.375000            21.439214           -21.209953
     246.437500            20.489046           -21.521691
     246.500000            19.858763           -20.745326
     246.562500            20.786300           -21.119056
     246.625000            21.333994           -21.955734
     246.687500            20.750219           -21.143819
     246.750000            21.749441           -21.104382
     246.812500            22.489211           -20.431522
     246.875000            21.543114           -20.107640
     246.937500            20.635544           -19.687739
     247.000000            20.061660           -18.868802
     247.062500            19.132964           -19.239643
     247.125000            18.169235           -18.972760
     247.187500            17.493710           -19.710097
     247.250000            17.922937           -20.613294
     247.312500            17.111614           -21.197891
     247.375000            17.212199           -20.202963
     247.437500            16.264594           -19.883519
     247.500000            17.140062           -19.400244
     247.562500            16.143111           -19.322223
     247.625000            17.056503           -19.729303
     247.687500            17.908344           -20.253104
     247.750000            17.809088           -21.248166
     247.812500            18.360338           -20.413826
     247.875000            17.838294           -21.266744
     247.937500            17.403989           -22.167510
     248.000000            17.085825           -23.115546
     248.062500            16.252001           -22.563515
     248.125000            16.123116           -21.571855
     248.187500            15.422262           -20.858550
     248.250000            16.060890           -21.628066
     248.312500            16.217948           -22.615655
     248.375000            16.974687           -21.961938
     248.437500            16.364574           -22.754253
     248.500000            17.309005           -23.082964
     248.562500            17.130251           -22.099070
     248.625000            18.069845           -21.756778
     248.687500            19.065639           -21.848394
     248.750000            18.502558           -22.674795
     248.812500            19.343781           -23.215483
     248.875000            19.627796           -24.174303
     248.937500            19.372443           -25.141151
     249.000000            18.853093           -24.286590
     249.062500            18.006887           -24.819445
     249.125000            18.682168           -25.557006
     249.187500            19.662338           -25.358849
     249.250000            18.833668           -25.918585
     249.312500            17.852098           -26.109689
     249.375000            18.209447           -27.043660
     249.437500            17.627650           -27.856994
     249.500000            17.980468           -26.921302
     249.562500            17.217453           -27.567683
     249.625000            16.457646           -28.217832
     249.687500            15.738910           -28.913115
     249.750000            14.992039           -28.248146
     249.812500            15.730524           -28.922416
     249.875000            15.457703           -27.960351
     249.937500            15.575087           -28.953438
     250.000000            15.077771           -29.821007
     250.062500            15.694478           -30.608200
     250.125000            15.201148           -29.738358
     250.187500            15.871742           -30.480182
     250.250000            16.728105           -30.996556
     250.312500            17.351520           -30.214665
     250.375000            18.276004           -29.833444
     250.437500            19.041047           -29.189465
     250.500000            18.695324           -28.251128
     250.562500            17.704745           -28.388072
     250.625000            17.800864           -29.383442
     250.687500            17.403843           -28.465633
     250.750000            16.857960           -27.627771
     250.812500            17.856468           -27.682375
     250.875000            16.856750           -27.706111
     250.937500            17.406129           -26.870537
     251.000000            17.060697           -27.808981
     251.062500            17.896510           -27.259967
     251.125000            17.069424           -27.822042
     251.187500            16.590013           -26.944451
     251.250000            17.589648           -26.917420
     251.312500            18.350911           -26.268978
     251.375000            17.691687           -25.517031
     251.437500            16.902045           -24.903464
     251.500000            17.826033           -24.521043
     251.562500            17.487502           -25.461998
     251.625000            17.874079           -26.384255
     251.687500            16.976299           -26.824699
     251.750000            16.308977           -27.569468
     251.812500            15.462657           -27.036793
     251.875000            16.224789           -27.684215
     251.937500            16.747650           -28.536633
     252.000000            16.661142           -27.540382
     252.062500            16.960356           -26.586196
     252.125000            17.860586           -27.021610
     252.187500            18.356808           -27.889806
     252.250000            17.836793           -27.035648
     252.312500            17.264773           -26.215408
     252.375000            16.522372           -25.545453
     252.437500            16.765933           -26.515338
     252.500000            16.414730           -25.579039
     252.562500            17.010814           -24.776117
     252.625000            16.281482           -24.091957
     252.687500            17.275724           -23.984792
     252.750000            18.179586           -23.556970
     252.812500            17.812774           -22.626675
     252.875000            18.312962           -23.492592
     252.937500            19.004841           -22.770579
     253.000000            19.682459           -22.035165
     253.062500            20.284352           -21.236588
     253.125000            20.118827           -22.222794
     253.187500            19.200503           -22.618623
     253.250000            18.414774           -22.000053
     253.312500            17.505117           -21.584692
     253.375000            18.376105           -22.075996
     253.437500            18.304090           -23.073400
     253.500000            17.649902           -22.317067
     253.562500            17.096548           -23.150013
     253.625000            17.566146           -24.032894
     253.687500            18.312297           -24.698671
     253.750000            17.649178           -25.447186
     253.812500            18.143429           -26.316505
     253.875000            17.289249           -25.796529
     253.937500            18.234567           -25.470380
     254.000000            17.459414           -26.102153
     254.062500            18.192542           -25.422063
     254.125000            18.626677           -24.521215
     254.187500            19.571989           -24.847383
     254.250000            19.657978           -23.851087
     254.312500            19.617470           -24.850267
     254.375000            18.736410           -24.377263
     254.437500            19.263107           -23.527210
     254.500000            19.856701           -22.722445
     254.562500            20.680149           -22.155052
     254.625000            20.125065           -22.986847
     254.687500            19.385354           -22.313922
     254.750000            18.947848           -23.213138
     254.812500            19.381580           -24.114180
     254.875000            19.201459           -25.097824
     254.937500            18.469653           -24.416311
     255.000000            19.282971           -24.998130
     255.062500            20.192607           -25.413537
     255.125000            20.696200           -26.277478
     255.187500            21.189092           -27.147568
     255.250000            22.155309           -27.405297
     255.312500            23.123805           -27.156269
     255.375000            23.383104           -26.190472
     255.437500            24.209238           -26.753946
     255.500000            24.485439           -27.715046
     255.562500            23.662243           -27.147289
     255.625000            23.673713           -28.147223
     255.687500            22.674275           -28.113718
     255.750000            22.026487           -28.875540
     255.812500            21.830357           -27.894962
     255.875000            20.876184           -27.595706
     255.937500            20.875970           -26.595706
     256.000000            19.882180           -26.484434
     256.062500            19.657422           -25.510019
     256.125000            19.552368           -24.515553
     256.187500            20.438646           -24.978706
     256.250000            19.639722           -24.377273
     256.312500            18.640332           -24.342368
     256.375000            19.322903           -23.611549
     256.437500            19.841511           -22.756536
     256.500000            19.296955           -23.595260
     256.562500            20.268711           -23.831245
     256.625000            19.497608           -24.467954
     256.687500            20.496778           -24.427238
     256.750000            19.561235           -24.780449
     256.812500            19.068809           -25.650804
     256.875000            19.813730           -26.317956
     256.937500            20.746489           -26.678457
     257.000000            21.518953           -27.313515
     257.062500            20.697579           -27.883906
     257.125000            19.699717           -27.818551
     257.187500            19.645165           -28.817062
     257.250000            20.611820           -29.073144
     257.312500            20.291350           -30.020403
     257.375000            21.029516           -30.695022
     257.437500            21.770573           -30.023579
     257.500000            22.695769           -29.644090
     257.562500            23.045431           -28.707214
     257.625000            22.812285           -29.679656
     257.687500            22.867109           -30.678152
     257.750000            23.772595           -31.102529
     257.812500            23.878585           -30.108162
     257.875000            22.894967           -30.288428
     257.937500            22.131984           -29.642010
     258.000000            22.055685           -28.644925
     258.062500            21.325358           -27.961827
     258.125000            22.318884           -27.848225
     258.187500            21.964799           -28.783438
     258.250000            21.603153           -27.851122
     258.312500            22.044717           -28.748351
     258.375000            22.496976           -27.856465
     258.437500            22.920544           -26.950600
     258.500000            22.155450           -26.306682
     258.562500            21.544317           -27.098209
     258.625000            21.668852           -28.090425
     258.687500            20.925154           -28.758941
     258.750000            20.196631           -29.443962
     258.812500            19.276860           -29.836418
     258.875000            20.196577           -30.229002
     258.937500            19.309754           -29.766892
     259.000000            18.869540           -28.868999
     259.062500            17.882233           -28.710172
     259.125000            18.335791           -27.818945
     259.187500            17.383646           -28.124593
     259.250000            17.097169           -27.166505
     259.312500            17.741458           -26.401723
     259.375000            17.318219           -27.307741
     259.437500            17.502301           -26.324830
     259.500000            18.499728           -26.396517
     259.562500            19.212532           -27.097881
     259.625000            18.503174           -26.393033
     259.687500            19.464686           -26.667795
     259.750000            20.146371           -27.399441
     259.812500            20.179789           -28.398882
     259.875000            20.711197           -29.245998
     259.937500            20.292654           -30.154196
     260.000000            21.266039           -30.383372
     260.062500            22.003818           -31.058415
     260.125000            22.398344           -30.139530
     260.187500            23.233050           -29.588834
     260.250000            24.227516           -29.483774
     260.312500            24.415583           -28.501618
     260.375000            24.214384           -27.522067
     260.437500            24.670644           -28.411914
     260.500000            23.931384           -29.085335
     260.562500            24.763196           -29.640392
     260.625000            24.008746           -30.296750
     260.687500            23.016554           -30.421466
     260.750000            22.360787           -29.666502
     260.812500            22.301552           -30.664746
     260.875000            23.301416           -30.681222
     260.937500            22.959452           -29.741509
     261.000000            23.926394           -29.996507
     261.062500            24.153643           -29.022670
     261.125000            23.333785           -29.595237
     261.187500            22.614794           -28.900217
     261.250000            21.615182           -28.872360
     261.312500            22.264109           -28.111509
     261.375000            22.785568           -27.258233
     261.437500            23.679003           -27.707425
     261.500000            24.678364           -27.671687
     261.562500            23.680310           -27.734033
     261.625000            23.171913           -26.872910
     261.687500            23.332418           -27.859945
     261.750000            23.998156           -27.113760
     261.812500            23.409021           -26.305725
     261.875000            24.351508           -26.639967
     261.937500            23.398273           -26.337737
     262.000000            23.446826           -25.338917
     262.062500            22.998969           -24.444811
     262.125000            22.150933           -23.914872
     262.187500            21.377074           -24.548228
     262.250000            22.168576           -23.937062
     262.312500            22.897599           -24.621551
     262.375000            21.909566           -24.775793
     262.437500            21.368957           -25.617068
     262.500000            22.329988           -25.340625
     262.562500            22.747581           -26.249259
     262.625000            21.754807           -26.369260
     262.687500            22.449404           -27.088659
     262.750000            22.328589           -26.095984
     262.812500            21.786282           -25.255804
     262.875000            21.902579           -26.249018
     262.937500            22.510682           -25.455160
     263.000000            21.952135           -26.284633
     263.062500            21.012754           -25.941758
     263.125000            20.036555           -26.158635
     263.187500            20.737486           -26.871865
     263.250000            19.885894           -26.347660
     263.312500            19.033970           -26.871327
     263.375000            18.288655           -27.538039
     263.437500            19.288390           -27.561079
     263.500000            20.282746           -27.454986
     263.562500            20.985896           -28.166027
     263.625000            20.228089           -27.513548
     263.687500            21.201974           -27.740591
     263.750000            21.893509           -28.462934
     263.812500            22.500402           -27.668150
     263.875000            21.641827           -27.155462
     263.937500            21.929049           -26.197598
     264.000000            22.636778           -26.904082
     264.062500            23.261554           -27.684886
     264.125000            24.159312           -28.125375
     264.187500            24.867022           -28.831878
     264.250000            25.806055           -29.175706
     264.312500            26.748477           -29.510129
     264.375000            27.285926           -30.353426
     264.437500            28.114659           -30.913070
     264.500000            28.927583           -30.330700
     264.562500            28.958240           -29.331170
     264.625000            27.973364           -29.157908
     264.687500            28.635612           -28.408623
     264.750000            29.634481           -28.361082
     264.812500            28.807122           -28.922755
     264.875000            27.807731           -28.957641
     264.937500            28.667470           -29.468375
     265.000000            27.979201           -28.742919
     265.062500            28.978769           -28.772307
     265.125000            29.127724           -29.761151
     265.187500            28.313609           -29.180448
     265.250000            29.199659           -29.644036
     265.312500            30.194541           -29.745085
     265.375000            29.543476           -28.986063
     265.437500            28.631992           -28.574728
     265.500000            27.918301           -27.874267
     265.562500            27.289648           -28.651953
     265.625000            27.119418           -27.666548
     265.687500            27.845216           -28.354456
     265.750000            26.899200           -28.678574
     265.812500            27.716224           -29.255177
     265.875000            28.453660           -29.930594
     265.937500            27.689815           -30.575994
     266.000000            27.472790           -31.552160
     266.062500            27.909217           -32.451900
     266.125000            27.275187           -31.678591
     266.187500            26.891383           -30.755177
     266.250000            26.715327           -29.770796
     266.312500            26.107889           -28.976429
     266.375000            26.637167           -28.127981
     266.437500            27.394393           -27.474827
     266.500000            27.516389           -28.467358
     266.562500            28.139473           -29.249513
     266.625000            27.390786           -28.586589
     266.687500            26.774481           -29.374096
     266.750000            26.199579           -28.555873
     266.812500            26.878250           -29.290316
     266.875000            27.105624           -30.264123
     266.937500            26.463558           -31.030773
     267.000000            27.125191           -30.280945
     267.062500            27.307564           -31.264175
     267.125000            28.054424           -30.599193
     267.187500            28.837699           -29.977517
     267.250000            29.207360           -29.048350
     267.312500            29.666569           -28.160022
     267.375000            30.547062           -27.685964
     267.437500            30.551399           -28.685954
     267.500000            31.549409           -28.622893
     267.562500            31.147641           -29.538635
     267.625000            32.100630           -29.235630
     267.687500            31.293214           -29.825612
     267.750000            30.717650           -29.007855
     267.812500            30.117013           -28.208334
     267.875000            30.600077           -27.332749
     267.937500            29.600741           -27.296319
     268.000000            30.541431           -26.957051
     268.062500            31.330317           -27.571590
     268.125000            30.785407           -26.733096
     268.187500            31.099130           -27.682610
     268.250000            30.924174           -26.698034
     268.312500            31.540548           -27.485487
     268.375000            31.063517           -28.364374
     268.437500            30.070286           -28.248221
     268.500000            29.188668           -28.720184
     268.562500            30.169081           -28.917137
     268.625000            30.101992           -29.914884
     268.687500            29.122299           -30.115390
     268.750000            28.415497           -29.407979
     268.812500            29.234249           -28.833832
     268.875000            30.229999           -28.925928
     268.937500            31.186601           -28.634530
     269.000000            31.868001           -29.366441
     269.062500            30.973285           -28.919805
     269.125000            31.701685           -28.234652
     269.187500            32.603886           -27.803337
     269.250000            32.046835           -28.633814
     269.312500            32.253090           -29.612313
     269.375000            32.958450           -28.903463
     269.437500            33.618766           -28.152476
     269.500000            34.588585           -28.396303
     269.562500            35.549303           -28.118778
     269.625000            35.014728           -27.273657
     269.687500            35.855056           -26.731580
     269.750000            36.809141           -26.432043
     269.812500            36.242637           -25.607983
     269.875000            37.208669           -25.349561
     269.937500            37.984869           -25.980048
     270.000000            38.532116           -26.817019
     270.062500            39.123794           -26.010845
     270.125000            40.030542           -25.589171
     270.187500            39.544956           -24.714982
     270.250000            38.731112           -24.133900
     270.312500            37.967275           -23.488490
     270.375000            38.021168           -22.489944
     270.437500            38.698640           -21.754395
     270.500000            39.688883           -21.615045
     270.562500            39.718369           -20.615479
     270.625000            39.315964           -19.700018
     270.687500            39.801555           -20.574204
     270.750000            39.695468           -19.579847
     270.812500            39.646119           -18.581066
     270.875000            40.527015           -19.054375
     270.937500            41.472809           -18.729607
     271.000000            40.880635           -19.535417
     271.062500            40.615583           -18.571184
     271.125000            41.536214           -18.180751
     271.187500            41.574166           -17.181472
     271.250000            42.229947           -17.936422
     271.312500            41.870778           -18.869695
     271.375000            40.871441           -18.906104
     271.437500            40.430218           -18.008707
     271.500000            39.464317           -18.267617
     271.562500            39.667098           -17.288393
     271.625000            40.657184           -17.147930
     271.687500            41.571161           -16.742163
     271.750000            42.286518           -16.043404
     271.812500            42.957988           -16.784436
     271.875000            43.576495           -17.570215
     271.937500            43.381108           -16.589489
     272.000000            44.048261           -17.334409
     272.062500            44.565057           -16.478300
     272.125000            45.357253           -17.088567
     272.187500            46.061969           -16.379078
     272.250000            46.434134           -15.450911
     272.312500            47.034028           -16.250991
     272.375000            46.066834           -16.505032
     272.437500            45.067807           -16.460936
     272.500000            44.165732           -16.029357
     272.562500            43.274920           -16.483730
     272.625000            42.988135           -17.441725
     272.687500            42.006045           -17.630138
     272.750000            42.874517           -17.134398
     272.812500            41.874738           -17.113350
     272.875000            40.875036           -17.088951
     272.937500            41.856414           -17.281039
     273.000000            41.047297           -16.693391
     273.062500            40.387145           -17.444524
     273.125000            41.277798           -16.989840
     273.187500            41.514033           -17.961536
     273.250000            41.331162           -16.978399
     273.312500            41.985758           -17.734378
     273.375000            41.012236           -17.505784
     273.437500            40.498510           -16.647830
     273.500000            40.456145           -17.646932
     273.562500            39.697796           -16.995083
     273.625000            40.276513           -17.810611
     273.687500            40.114240           -18.797357
     273.750000            40.957134           -19.335436
     273.812500            40.366281           -18.528657
     273.875000            40.078008           -17.571108
     273.937500            40.072735           -16.571122
     274.000000            40.750533           -15.835874
     274.062500            40.399490           -14.899515
     274.125000            39.432317           -14.645397
     274.187500            38.545999           -15.108475
     274.250000            39.297696           -14.448965
     274.312500            40.285356           -14.605578
     274.375000            39.956093           -13.661340
     274.437500            40.777473           -14.231721
     274.500000            41.750948           -14.460511
     274.562500            41.100127           -15.219743
     274.625000            41.401820           -14.266337
     274.687500            41.743974           -15.205981
     274.750000            40.756174           -15.050251
     274.812500            39.783354           -15.281814
     274.875000            38.914964           -15.777695
     274.937500            39.149587           -14.805608
     275.000000            38.288703           -14.296807
     275.062500            38.426901           -15.287211
     275.125000            38.377419           -14.288436
     275.187500            39.089480           -13.586319
     275.250000            39.612495           -12.733995
     275.312500            38.666720           -12.409172
     275.375000            39.307888           -13.176572
     275.437500            39.313973           -14.176554
     275.500000            38.747710           -13.352329
     275.562500            38.651163           -12.357001
     275.625000            38.107712           -13.196442
     275.687500            39.045096           -12.848145
     275.750000            38.222197           -13.416333
     275.812500            38.915015           -14.137446
     275.875000            39.906175           -14.270118
     275.937500            40.681425           -13.638464
     276.000000            39.811327           -14.131343
     276.062500            40.317249           -13.268763
     276.125000            39.496149           -12.697979
     276.187500            39.781176           -11.739460
     276.250000            39.311822           -10.856450
     276.312500            38.579302           -11.537197
     276.375000            39.288945           -10.832635
     276.437500            40.090362           -10.234529
     276.500000            39.327940           -10.881609
     276.562500            40.128299           -11.481130
     276.625000            40.683192           -10.649209
     276.687500            41.665695           -10.835459
     276.750000            41.646027           -11.835265
     276.812500            42.223885           -11.019128
     276.875000            42.838018           -10.229925
     276.937500            42.592867           -11.199410
     277.000000            41.778552           -11.779833
     277.062500            42.347214           -12.602405
     277.125000            42.101893           -13.571846
     277.187500            42.952478           -13.046010
     277.250000            42.097138           -12.527943
     277.312500            41.924701           -13.512964
     277.375000            42.908497           -13.692254
     277.437500            43.805174           -13.249568
     277.500000            44.024961           -14.225116
     277.562500            43.363646           -14.975224
     277.625000            43.794106           -14.072615
     277.687500            44.448538           -14.828736
     277.750000            43.733835           -14.129308
     277.812500            44.538056           -14.723639
     277.875000            45.145297           -15.518156
     277.937500            44.158995           -15.683105
     278.000000            44.254164           -14.687644
     278.062500            43.444737           -14.100424
     278.125000            43.942961           -14.967472
     278.187500            44.798846           -14.450306
     278.250000            45.675648           -14.931157
     278.312500            46.494050           -14.356510
     278.375000            46.087160           -13.443033
     278.437500            45.107791           -13.240951
     278.500000            44.940079           -14.226787
     278.562500            44.084022           -13.709906
     278.625000            44.994184           -13.295653
     278.687500            45.677042           -12.565101
     278.750000            45.084825           -13.370880
     278.812500            45.678908           -14.175284
     278.875000            46.259657           -14.989367
     278.937500            46.699688           -15.887349
     279.000000            46.017278           -15.156380
     279.062500            45.778957           -16.127566
     279.125000            46.620159           -15.586846
     279.187500            47.525810           -16.010870
     279.250000            46.598294           -15.637087
     279.312500            47.524988           -15.261271
     279.375000            47.050101           -16.141318
     279.437500            46.806313           -15.171490
     279.500000            45.989473           -14.594625
     279.562500            45.810317           -15.578446
     279.625000            45.012532           -16.181388
     279.687500            45.686092           -16.920521
     279.750000            46.588445           -17.351517
     279.812500            47.587820           -17.386886
     279.875000            47.653719           -16.389060
     279.937500            48.167968           -15.531419
     280.000000            48.707924           -14.689726
     280.062500            48.813657           -15.684120
     280.125000            49.683072           -15.190037
     280.187500            48.943754           -14.516680
     280.250000            48.755510           -15.498802
     280.312500            48.535728           -14.523253
     280.375000            49.224417           -15.248310
     280.437500            48.233068           -15.379566
     280.500000            49.232120           -15.423108
     280.562500            50.023609           -16.034292
     280.625000            49.683587           -16.974709
     280.687500            49.710355           -15.975068
     280.750000            49.003984           -15.267226
     280.812500            49.992581           -15.417807
     280.875000            49.409173           -16.229987
     280.937500            49.956681           -17.066787
     281.000000            49.097167           -17.577899
     281.062500            50.031769           -17.933594
     281.125000            51.010868           -18.136979
     281.187500            50.339514           -18.878116
     281.250000            49.342602           -18.956641
     281.312500            50.327702           -19.128620
     281.375000            50.986766           -18.376533
     281.437500            50.157910           -18.935994
     281.500000            51.148469           -19.073077
     281.562500            50.188359           -19.352699
